Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Nicotine Dependence	2/124	0.2246079100278942	0.4526006540066932	0	0	2.2782267374740246	3.40230157482178	PPP1R1B;DNM1
Cerebral atrophy	4/338	0.22685221213878587	0.4555406207887571	0	0	1.6699743370402054	2.4773343208047924	GNAO1;SLC9A6;STXBP1;KCNAB2
Muscle Weakness	4/339	0.22838357775461418	0.4555406207887571	0	0	1.6649040511727078	2.4586116034954664	RIMS2;AGK;SCN8A;EEF1A2
Drug abuse	3/229	0.22844603333848298	0.4555406207887571	0	0	1.8480512144605536	2.7285649631216824	GRM5;PPP1R1B;GABRG2
Prostatic Neoplasms	14/1554	0.22863933202245143	0.4555406207887571	0	0	1.280839160839161	1.8900184161974336	CADM4;CRTC1;CTNND2;PDE4D;SMARCA2;MAPK8IP1;DKK3;RIMS2;OLFM1;FER;PPP2R2C;KCNMA1;EBAG9;CDK5R1
Fatigable weakness of respiratory muscles	1/36	0.2292303764866502	0.4555406207887571	0	0	3.96023976023976	5.833543143716861	DCTN1
Squamous intraepithelial lesion	1/36	0.2292303764866502	0.4555406207887571	0	0	3.96023976023976	5.833543143716861	HCN1
High-grade hypermetropia	1/36	0.2292303764866502	0.4555406207887571	0	0	3.96023976023976	5.833543143716861	KCNAB2
Absence of septum pellucidum	1/36	0.2292303764866502	0.4555406207887571	0	0	3.96023976023976	5.833543143716861	CPLX1
Inflammatory Myofibroblastic Tumor	1/36	0.2292303764866502	0.4555406207887571	0	0	3.96023976023976	5.833543143716861	DCTN1
Nail abnormality	1/36	0.2292303764866502	0.4555406207887571	0	0	3.96023976023976	5.833543143716861	PDE4D
Parvovirus B19 (disease)	1/36	0.2292303764866502	0.4555406207887571	0	0	3.96023976023976	5.833543143716861	CHRM3
Rapidly progressive	1/36	0.2292303764866502	0.4555406207887571	0	0	3.96023976023976	5.833543143716861	DCTN1
Rapidly progressive disorder	1/36	0.2292303764866502	0.4555406207887571	0	0	3.96023976023976	5.833543143716861	DCTN1
Renal tubular acidosis	1/37	0.23478991685126968	0.4626597098374493	0	0	3.85003885003885	5.578953217926415	KCNMA1
Fatigable weakness of swallowing muscles	1/37	0.23478991685126968	0.4626597098374493	0	0	3.85003885003885	5.578953217926415	DCTN1
Hematopoetic Myelodysplasia	1/37	0.23478991685126968	0.4626597098374493	0	0	3.85003885003885	5.578953217926415	PLCB1
Abscess	1/37	0.23478991685126968	0.4626597098374493	0	0	3.85003885003885	5.578953217926415	SLC9A6
Bacterial Endocarditis	1/37	0.23478991685126968	0.4626597098374493	0	0	3.85003885003885	5.578953217926415	SLC9A6
Multiple Epiphyseal Dysplasia	1/37	0.23478991685126968	0.4626597098374493	0	0	3.85003885003885	5.578953217926415	SCN8A
Cone-shaped epiphysis	1/37	0.23478991685126968	0.4626597098374493	0	0	3.85003885003885	5.578953217926415	PDE4D
QRS complex feature	1/37	0.23478991685126968	0.4626597098374493	0	0	3.85003885003885	5.578953217926415	CACNB2
Ependymoma	2/128	0.23522106906495951	0.4630219151310244	0	0	2.205454951933825	3.1917994400381744	RAB3A;MAP2
Eczema, Infantile	1/38	0.2403096329087057	0.46758987989326967	0	0	3.7457947457947456	5.340855472423136	ZNF365
Septic Shock	1/38	0.2403096329087057	0.46758987989326967	0	0	3.7457947457947456	5.340855472423136	FER
Abnormality of the eye	1/38	0.2403096329087057	0.46758987989326967	0	0	3.7457947457947456	5.340855472423136	TSPYL1
Weight less than 3rd percentile	1/38	0.2403096329087057	0.46758987989326967	0	0	3.7457947457947456	5.340855472423136	SLC9A6
Arteriovenous hemangioma	1/38	0.2403096329087057	0.46758987989326967	0	0	3.7457947457947456	5.340855472423136	MAP2
Bladder neck obstruction	1/38	0.2403096329087057	0.46758987989326967	0	0	3.7457947457947456	5.340855472423136	KCNMA1
Monoparesis - leg	1/38	0.2403096329087057	0.46758987989326967	0	0	3.7457947457947456	5.340855472423136	DCTN1
Coffin-Siris syndrome	1/38	0.2403096329087057	0.46758987989326967	0	0	3.7457947457947456	5.340855472423136	SMARCA2
Painful Bladder Syndrome	1/38	0.2403096329087057	0.46758987989326967	0	0	3.7457947457947456	5.340855472423136	CHRM3
Radioulnar Synostosis	1/38	0.2403096329087057	0.46758987989326967	0	0	3.7457947457947456	5.340855472423136	CPLX1
Lyme Disease	2/130	0.24053902475278777	0.46758987989326967	0	0	2.170774647887324	3.0930780492194287	ENO2;CDK5R1
Congenital pes cavus	2/130	0.24053902475278777	0.46758987989326967	0	0	2.170774647887324	3.0930780492194287	KLC2;IQSEC2
Neoplastic Cell Transformation	2/131	0.2432002772492554	0.4717833357622861	0	0	2.153837755213451	3.0452465630250556	CTNND2;ENO2
Disorder of eye	2/131	0.2432002772492554	0.4717833357622861	0	0	2.153837755213451	3.0452465630250556	TSPYL1;ENO2
Fasting blood glucose measurement	1/39	0.2457898078403988	0.47288645455007866	0	0	3.6470371733529627	5.117809028995641	CTNNA2
Short toe	1/39	0.2457898078403988	0.47288645455007866	0	0	3.6470371733529627	5.117809028995641	PDE4D
Sialorrhea	1/39	0.2457898078403988	0.47288645455007866	0	0	3.6470371733529627	5.117809028995641	SLC9A6
Growth Disorders	1/39	0.2457898078403988	0.47288645455007866	0	0	3.6470371733529627	5.117809028995641	KCNMA1
Static Tremor	1/39	0.2457898078403988	0.47288645455007866	0	0	3.6470371733529627	5.117809028995641	SCN8A
Alcohol consumption	1/39	0.2457898078403988	0.47288645455007866	0	0	3.6470371733529627	5.117809028995641	SLIT1
Dislocations	1/39	0.2457898078403988	0.47288645455007866	0	0	3.6470371733529627	5.117809028995641	SMARCA2
Drooling	1/39	0.2457898078403988	0.47288645455007866	0	0	3.6470371733529627	5.117809028995641	SLC9A6
Lewy Body Disease	2/133	0.2485265429238713	0.47746590205167294	0	0	2.120739705408021	2.952505750377688	GRM5;SNCB
Hypercholesterolemia	3/240	0.249469275141197	0.47746590205167294	0	0	1.7612891641978634	2.445408250829565	IQSEC2;EEF1A2;ABCG4
Large auricle	2/134	0.2511912471437891	0.47746590205167294	0	0	2.10456679470764	2.907544659960439	SLC6A17;SLC9A6
Large pinnae	2/134	0.2511912471437891	0.47746590205167294	0	0	2.10456679470764	2.907544659960439	SLC6A17;SLC9A6
Macrotia	2/134	0.2511912471437891	0.47746590205167294	0	0	2.10456679470764	2.907544659960439	SLC6A17;SLC9A6
Degenerative Diseases, Spinal Cord	1/40	0.25123072303466765	0.47746590205167294	0	0	3.5533440918056303	4.908531064512407	INA
Fibrodysplasia Ossificans Progressiva	1/40	0.25123072303466765	0.47746590205167294	0	0	3.5533440918056303	4.908531064512407	ENO2
Muscular Dystrophy, Oculopharyngeal	1/40	0.25123072303466765	0.47746590205167294	0	0	3.5533440918056303	4.908531064512407	RIMS2
Syncope	1/40	0.25123072303466765	0.47746590205167294	0	0	3.5533440918056303	4.908531064512407	CACNB2
Aspirin exacerbated respiratory disease	1/40	0.25123072303466765	0.47746590205167294	0	0	3.5533440918056303	4.908531064512407	DPP10
Osteoarthritis of the hand	1/40	0.25123072303466765	0.47746590205167294	0	0	3.5533440918056303	4.908531064512407	RBFOX1
Polyglandular Type I Autoimmune Syndrome	1/40	0.25123072303466765	0.47746590205167294	0	0	3.5533440918056303	4.908531064512407	RIMS2
Motor Neuron Disease	2/135	0.2538567965190865	0.48196746763055776	0	0	2.0886370856719263	2.8634900400989585	RIMS2;DCTN1
Prolymphocytic Leukemia	1/41	0.2566326577063544	0.48575969183649687	0	0	3.4643356643356644	4.711876070054164	RIMS2
Dysphasia	1/41	0.2566326577063544	0.48575969183649687	0	0	3.4643356643356644	4.711876070054164	SMARCA2
Endometrioid carcinoma ovary	1/41	0.2566326577063544	0.48575969183649687	0	0	3.4643356643356644	4.711876070054164	FER
Spontaneous abortion	2/138	0.2618570339837149	0.492426008649062	0	0	2.0422535211267605	2.736531076280784	MAP2;MAPRE3
Degenerative Diseases, Central Nervous System	1/42	0.26199588921712913	0.492426008649062	0	0	3.3796691113764283	4.526818251920698	INA
Hernia	1/42	0.26199588921712913	0.492426008649062	0	0	3.3796691113764283	4.526818251920698	KIAA1217
Late fontanel closure	1/42	0.26199588921712913	0.492426008649062	0	0	3.3796691113764283	4.526818251920698	KCNAB2
Nail Diseases	1/42	0.26199588921712913	0.492426008649062	0	0	3.3796691113764283	4.526818251920698	PDE4D
Postnatal microcephaly	1/42	0.26199588921712913	0.492426008649062	0	0	3.3796691113764283	4.526818251920698	EEF1A2
Disease due to Parvoviridae	1/42	0.26199588921712913	0.492426008649062	0	0	3.3796691113764283	4.526818251920698	RIMS2
Cholangitis, Sclerosing	2/140	0.26719207109677584	0.49992441280655514	0	0	2.012451520718514	2.6560083851450846	BSN;ZNF365
Sarcoma, Epithelioid	1/43	0.26732069295906075	0.49992441280655514	0	0	3.299034299034299	4.352436550206619	RIMS2
Transient Cerebral Ischemia	1/43	0.26732069295906075	0.49992441280655514	0	0	3.299034299034299	4.352436550206619	NDRG2
Hyponatremia	1/43	0.26732069295906075	0.49992441280655514	0	0	3.299034299034299	4.352436550206619	ENO2
Peroxisomal Disorders	1/43	0.26732069295906075	0.49992441280655514	0	0	3.299034299034299	4.352436550206619	AGK
Pectus excavatum	2/141	0.2698596302029749	0.5041688899600489	0	0	1.997872124835343	2.616919482220603	CHRM3;SLC9A6
Intellectual disability, progressive	1/44	0.2726073423089052	0.5067735300916292	0	0	3.2221499430801757	4.187901828893524	SLC9A6
Autonomic nervous system disorders	1/44	0.2726073423089052	0.5067735300916292	0	0	3.2221499430801757	4.187901828893524	TSPYL1
Birth Weight	1/44	0.2726073423089052	0.5067735300916292	0	0	3.2221499430801757	4.187901828893524	RABGAP1
Muscle damage	1/44	0.2726073423089052	0.5067735300916292	0	0	3.2221499430801757	4.187901828893524	EEF1A2
Congenital anomaly of brain	1/44	0.2726073423089052	0.5067735300916292	0	0	3.2221499430801757	4.187901828893524	CRTC1
Congenital Abnormality	6/607	0.2730389678327928	0.5070723688323295	0	0	1.3929682413369022	1.8082688440393209	RIMS2;CHRM3;TSPYL1;STXBP1;KCNMA1;TUBB4A
Orbital separation excessive	4/368	0.2738091899566229	0.5079988142703648	0	0	1.529984301412873	1.9818250826181902	IQSEC2;CTNND2;PDE4D;CPLX1
Supratentorial atrophy	2/143	0.2751941441291437	0.5100628097126307	0	0	1.9693337328938167	2.5409888798569593	GNAO1;STXBP1
Enteritis	1/45	0.2778561088076697	0.5109582269081476	0	0	3.1487603305785123	4.032465879553972	SLC9A6
Tall stature	1/45	0.2778561088076697	0.5109582269081476	0	0	3.1487603305785123	4.032465879553972	ABAT
Young onset Parkinson disease	1/45	0.2778561088076697	0.5109582269081476	0	0	3.1487603305785123	4.032465879553972	EEF1A2
Ascites	1/45	0.2778561088076697	0.5109582269081476	0	0	3.1487603305785123	4.032465879553972	CHRM3
Atypical Teratoid Rhabdoid Tumor	1/45	0.2778561088076697	0.5109582269081476	0	0	3.1487603305785123	4.032465879553972	RIMS2
Chondrodysplasia	1/45	0.2778561088076697	0.5109582269081476	0	0	3.1487603305785123	4.032465879553972	SCN8A
Ophthalmoplegia	2/144	0.2778608306583837	0.5109582269081476	0	0	1.95536599880976	2.5041099399201228	TSPYL1;SLC9A6
Encephalitis	2/144	0.2778608306583837	0.5109582269081476	0	0	1.95536599880976	2.5041099399201228	MAP2;ENO2
Nerve Degeneration	2/145	0.28052696120086423	0.5153547314700863	0	0	1.9415936176499557	2.467931378326321	DCTN1;CDK5R1
Hypoalbuminemia	1/46	0.2830672620214856	0.5179881862211348	0	0	3.078632478632479	3.885451953845076	GABRG2
Choreoathetoid movements	1/46	0.2830672620214856	0.5179881862211348	0	0	3.078632478632479	3.885451953845076	SCN8A
Cortical visual impairment	1/46	0.2830672620214856	0.5179881862211348	0	0	3.078632478632479	3.885451953845076	GABRB1
Decreased fertility	1/46	0.2830672620214856	0.5179881862211348	0	0	3.078632478632479	3.885451953845076	CHRM3
Muscle degeneration	3/259	0.28639694433558993	0.5223497407952393	0	0	1.6289893617021276	2.0368500380791796	RIMS2;SLC9A6;DCTN1
Blindness, Cortical	1/47	0.28824106957344137	0.5223497407952393	0	0	3.0115536637275766	3.746246579134207	GABRB1
Failure to thrive in infancy	1/47	0.28824106957344137	0.5223497407952393	0	0	3.0115536637275766	3.746246579134207	IQSEC2
Serum triglycerides raised	1/47	0.28824106957344137	0.5223497407952393	0	0	3.0115536637275766	3.746246579134207	IQSEC2
FRAGILE X TREMOR/ATAXIA SYNDROME	1/47	0.28824106957344137	0.5223497407952393	0	0	3.0115536637275766	3.746246579134207	GRM5
Lower limb muscle weakness	1/47	0.28824106957344137	0.5223497407952393	0	0	3.0115536637275766	3.746246579134207	DCTN1
Carcinoma in situ of uterine cervix	1/47	0.28824106957344137	0.5223497407952393	0	0	3.0115536637275766	3.746246579134207	GNAO1
Phospholipid measurement	1/47	0.28824106957344137	0.5223497407952393	0	0	3.0115536637275766	3.746246579134207	RBFOX1
Post MI	1/47	0.28824106957344137	0.5223497407952393	0	0	3.0115536637275766	3.746246579134207	CHRM3
Protein measurement	1/47	0.28824106957344137	0.5223497407952393	0	0	3.0115536637275766	3.746246579134207	NDRG2
Diabetes Mellitus	13/1507	0.28955091767885205	0.5242159747532021	0	0	1.2196674739671154	1.5116852807205254	CHRM3;STXBP1;PDE4D;GAD1;ENO2;MAPK8IP1;RIMS2;GNAO1;EEF1A2;KCNMA1;CNIH2;EBAG9;VAMP2
Low-set, posteriorly rotated ears	2/149	0.29118336345853885	0.5266620834728355	0	0	1.8883778863658138	2.32988459286333	CTNND2;KCNAB2
Chronic Kidney Diseases	4/380	0.29305881790241567	0.5270664458035416	0	0	1.4802431610942248	1.8168237322344862	RTN1;PDE4D;EEF1A2;DKK3
Renal tubular disorder	1/48	0.2933777972902192	0.5270664458035416	0	0	2.9473292664782025	3.614292460748964	DKK3
Foot Deformities	1/48	0.2933777972902192	0.5270664458035416	0	0	2.9473292664782025	3.614292460748964	SLC9A6
Sleep Disorders	1/48	0.2933777972902192	0.5270664458035416	0	0	2.9473292664782025	3.614292460748964	GNAO1
Alcoholic Steatohepatitis	1/48	0.2933777972902192	0.5270664458035416	0	0	2.9473292664782025	3.614292460748964	EEF1A2
Decreased muscle mass	1/48	0.2933777972902192	0.5270664458035416	0	0	2.9473292664782025	3.614292460748964	CPLX1
Delayed myelination	1/48	0.2933777972902192	0.5270664458035416	0	0	2.9473292664782025	3.614292460748964	GNAO1
Malignant neoplasm of gastrointestinal tract	3/263	0.2942377203008674	0.5281045181238962	0	0	1.6036006546644845	1.9617925485085772	RIMS2;NDRG2;EBAG9
Primary Sj??gren's syndrome	2/151	0.2965049520610551	0.5316640519715471	0	0	1.8628414784006049	2.2646402884042653	RIMS2;CHRM3
Intracranial Hemorrhages	1/49	0.2984777090044541	0.5331586557789485	0	0	2.885780885780886	3.4890823117534304	MAP2
Antisocial behavior	1/49	0.2984777090044541	0.5331586557789485	0	0	2.885780885780886	3.4890823117534304	PPP1R1B
Low anterior hairline	1/49	0.2984777090044541	0.5331586557789485	0	0	2.885780885780886	3.4890823117534304	SMARCA2
Nervous System Neoplasms	1/49	0.2984777090044541	0.5331586557789485	0	0	2.885780885780886	3.4890823117534304	RAB3A
Hyperlipoproteinemia Type IIa	2/153	0.30182084925668323	0.5380955276085737	0	0	1.8379815315735473	2.201757872667149	SCN8A;EEF1A2
Conventional (Clear Cell) Renal Cell Carcinoma	6/631	0.3028743779529852	0.5380955276085737	0	0	1.337808695652174	1.5979284105700675	CADM4;TSPAN7;KCNMA1;NDRG2;SMARCA2;DKK3
Sudden Cardiac Death	1/50	0.30354106685611854	0.5380955276085737	0	0	2.826744683887541	3.370153465117457	CACNB2
Advanced bone age	1/50	0.30354106685611854	0.5380955276085737	0	0	2.826744683887541	3.370153465117457	PDE4D
Nephrosis	1/50	0.30354106685611854	0.5380955276085737	0	0	2.826744683887541	3.370153465117457	OLFM1
Clostridium; difficile (disorder)	1/50	0.30354106685611854	0.5380955276085737	0	0	2.826744683887541	3.370153465117457	SLC9A6
Opiate Addiction	1/50	0.30354106685611854	0.5380955276085737	0	0	2.826744683887541	3.370153465117457	PPP1R1B
Pointed chin	1/50	0.30354106685611854	0.5380955276085737	0	0	2.826744683887541	3.370153465117457	KCNAB2
Erythrocyte Mean Corpuscular Hemoglobin Test	4/387	0.3043735435617543	0.538224523037721	0	0	1.4526669153301006	1.7279466713845326	SCAMP5;ZNRF3;CTNND2;PPP1R1B
Finding of Mean Corpuscular Hemoglobin	4/387	0.3043735435617543	0.538224523037721	0	0	1.4526669153301006	1.7279466713845326	SCAMP5;ZNRF3;CTNND2;PPP1R1B
Hypercholesterolemia, Familial	2/154	0.30447637280819795	0.538224523037721	0	0	1.8257968865826537	2.1711678906256062	SCN8A;EEF1A2
Malignant tumor of cervix	8/884	0.30509527756886334	0.5388097732159549	0	0	1.2745098039215685	1.513010309206659	RIMS2;GNAO1;CA11;PCDH10;AGK;NDRG2;DKK3;HCN1
Abnormality of metabolism/homeostasis	2/155	0.3071301280497933	0.5398500383800297	0	0	1.81377151799687	2.1411278056265526	TSPYL1;DCTN1
Monocyte count procedure	2/155	0.3071301280497933	0.5398500383800297	0	0	1.81377151799687	2.1411278056265526	CADM3;PLCB1
Monocyte count result	2/155	0.3071301280497933	0.5398500383800297	0	0	1.81377151799687	2.1411278056265526	CADM3;PLCB1
Amaurosis congenita of Leber, type 1	1/51	0.30856813091166224	0.5398500383800297	0	0	2.77006993006993	3.2570831662047954	RIMS2
Hermanski-Pudlak Syndrome	1/51	0.30856813091166224	0.5398500383800297	0	0	2.77006993006993	3.2570831662047954	GDI1
Abnormality of the ribs	1/51	0.30856813091166224	0.5398500383800297	0	0	2.77006993006993	3.2570831662047954	CHRM3
Lafora Disease	1/51	0.30856813091166224	0.5398500383800297	0	0	2.77006993006993	3.2570831662047954	SNCB
Autoimmune Primary Adrenal Insufficiency	1/51	0.30856813091166224	0.5398500383800297	0	0	2.77006993006993	3.2570831662047954	GNAO1
Metaplasia	1/51	0.30856813091166224	0.5398500383800297	0	0	2.77006993006993	3.2570831662047954	SMARCA2
Convex nasal ridge	1/51	0.30856813091166224	0.5398500383800297	0	0	2.77006993006993	3.2570831662047954	CPLX1
Hyperkyphosis	2/157	0.3124318887510468	0.5429997657039595	0	0	1.7901862789641072	2.0826468444421558	KLC2;CPLX1
Anxiety disease	2/157	0.3124318887510468	0.5429997657039595	0	0	1.7901862789641072	2.0826468444421558	IQSEC2;DCTN1
Kidney Diseases	6/639	0.312959712670536	0.5429997657039595	0	0	1.3203516725049798	1.5338272007159288	SLC15A2;RTN1;SV2B;GAD1;CNDP2;DKK3
Gait, Unsteady	1/52	0.3135591595758441	0.5429997657039595	0	0	2.7156177156177157	3.1494844355936293	EEF1A2
Friedreich Ataxia	1/52	0.3135591595758441	0.5429997657039595	0	0	2.7156177156177157	3.1494844355936293	CRTC1
Hereditary Breast and Ovarian Cancer Syndrome	1/52	0.3135591595758441	0.5429997657039595	0	0	2.7156177156177157	3.1494844355936293	RIMS2
Hypocalcemia	1/52	0.3135591595758441	0.5429997657039595	0	0	2.7156177156177157	3.1494844355936293	PDE4D
Behavioral Symptoms	1/52	0.3135591595758441	0.5429997657039595	0	0	2.7156177156177157	3.1494844355936293	HCN1
Central visual impairment	1/52	0.3135591595758441	0.5429997657039595	0	0	2.7156177156177157	3.1494844355936293	GABRB1
Progressive microcephaly	1/52	0.3135591595758441	0.5429997657039595	0	0	2.7156177156177157	3.1494844355936293	SCN8A
Drug usage	1/52	0.3135591595758441	0.5429997657039595	0	0	2.7156177156177157	3.1494844355936293	EEF1A2
Ischemic stroke	4/394	0.31573738556847675	0.5462665302996196	0	0	1.426080586080586	1.644049116358172	CRTC1;PDE4D;EEF1A2;GRIN1
Cerebrovascular accident	7/768	0.31683711709239987	0.547528902086951	0	0	1.282072186999434	1.47357205742328	PDE4D;EEF1A2;PPP1R1B;KCNMA1;ENO2;GRIN1;CDK5R1
RESTING HEART RATE	1/53	0.31851440938712056	0.547528902086951	0	0	2.663259817105971	3.04700243535845	SLC35F1
Thick vermilion border	1/53	0.31851440938712056	0.547528902086951	0	0	2.663259817105971	3.04700243535845	STXBP1
Bradycardia	1/53	0.31851440938712056	0.547528902086951	0	0	2.663259817105971	3.04700243535845	TSPYL1
Choreoathetosis	1/53	0.31851440938712056	0.547528902086951	0	0	2.663259817105971	3.04700243535845	SCN8A
NEUROTICISM	1/53	0.31851440938712056	0.547528902086951	0	0	2.663259817105971	3.04700243535845	PDE4D
Nodular glomerulosclerosis	1/53	0.31851440938712056	0.547528902086951	0	0	2.663259817105971	3.04700243535845	CNDP2
Weight decreased	2/161	0.32300939054815253	0.5534448818289531	0	0	1.74479581893879	1.9717481866346651	SLC9A6;DCTN1
Juvenile psoriatic arthritis	2/161	0.32300939054815253	0.5534448818289531	0	0	1.74479581893879	1.9717481866346651	MAP2;SH3BGRL2
Severe muscular hypotonia	1/54	0.32343413500046725	0.5534448818289531	0	0	2.6128776883493865	2.9493112629733527	ABAT
Cognition	1/54	0.32343413500046725	0.5534448818289531	0	0	2.6128776883493865	2.9493112629733527	BSN
Drug Withdrawal Symptoms	1/54	0.32343413500046725	0.5534448818289531	0	0	2.6128776883493865	2.9493112629733527	GNAO1
Allergic rhinitis (disorder)	2/163	0.3282834641094134	0.5587385447726517	0	0	1.7229463738955473	1.9191517577806922	CHRM3;RBFOX1
Hallucinations, Sensory	1/55	0.3283185893429043	0.5587385447726517	0	0	2.5643615643615645	2.8561111157574266	ZNF365
Ganglioneuroma	1/55	0.3283185893429043	0.5587385447726517	0	0	2.5643615643615645	2.8561111157574266	DKK3
Hypocholesterolemia	1/55	0.3283185893429043	0.5587385447726517	0	0	2.5643615643615645	2.8561111157574266	EEF1A2
Agnosia for Pain	1/55	0.3283185893429043	0.5587385447726517	0	0	2.5643615643615645	2.8561111157574266	HCN1
Common Migraine	1/55	0.3283185893429043	0.5587385447726517	0	0	2.5643615643615645	2.8561111157574266	CACNB2
Familial Mediterranean Fever	1/56	0.3331680235365272	0.5646279991138083	0	0	2.5176096630642086	2.767125780237794	SCN8A
Glucocorticoid Receptor Deficiency	1/56	0.3331680235365272	0.5646279991138083	0	0	2.5176096630642086	2.767125780237794	ENO2
Channelopathies	1/56	0.3331680235365272	0.5646279991138083	0	0	2.5176096630642086	2.767125780237794	HCN1
Paralysed	1/56	0.3331680235365272	0.5646279991138083	0	0	2.5176096630642086	2.767125780237794	DCTN1
Anteverted nostril	3/283	0.333588978108906	0.5646279991138083	0	0	1.4875379939209727	1.6330871132850981	IQSEC2;PDE4D;SMARCA2
Cerebral Infarction	3/283	0.333588978108906	0.5646279991138083	0	0	1.4875379939209727	1.6330871132850981	SLC9A6;MAP2;PDE4D
Sclerocystic Ovaries	2/166	0.3361739805693734	0.5684893329953632	0	0	1.691171418756441	1.8435907013567217	MAPRE3;HOOK3
Abnormality of the voice	1/57	0.33798268691525163	0.5705172136206953	0	0	2.4725274725274726	2.6821004018124146	TSPYL1
Long eyelashes	1/57	0.33798268691525163	0.5705172136206953	0	0	2.4725274725274726	2.6821004018124146	SMARCA2
Degenerative brain disorder	2/167	0.3387982769081871	0.5713787156505642	0	0	1.6808365343576612	1.8192540988001427	GNAO1;STXBP1
Growth retardation	2/168	0.34141947969466635	0.5737318366143765	0	0	1.6706261666383846	1.795327403852299	TSPYL1;AGK
Juvenile-Onset Still Disease	2/168	0.34141947969466635	0.5737318366143765	0	0	1.6706261666383846	1.795327403852299	MAP2;SH3BGRL2
Kyphosis deformity of spine	2/168	0.34141947969466635	0.5737318366143765	0	0	1.6706261666383846	1.795327403852299	KLC2;CPLX1
Poor growth	2/168	0.34141947969466635	0.5737318366143765	0	0	1.6706261666383846	1.795327403852299	TSPYL1;AGK
Carcinoma, Lobular	1/58	0.34276282700982597	0.5739284545280807	0	0	2.4290271132376398	2.6007995000167647	SULT4A1
Severe Dengue	1/58	0.34276282700982597	0.5739284545280807	0	0	2.4290271132376398	2.6007995000167647	RBFOX1
Ambiguous Genitalia	1/58	0.34276282700982597	0.5739284545280807	0	0	2.4290271132376398	2.6007995000167647	TSPYL1
Maternal oligohydramnios	1/58	0.34276282700982597	0.5739284545280807	0	0	2.4290271132376398	2.6007995000167647	CHRM3
Atrial Fibrillation	3/288	0.3434326849397548	0.5741714626525765	0	0	1.4610675625233296	1.5615366383849116	CACNB2;SLC35F1;KCNAB2
Growth delay	2/169	0.34403749771473857	0.5741714626525765	0	0	1.6605380787720334	1.7718018059943745	TSPYL1;AGK
Cleft upper lip	2/169	0.34403749771473857	0.5741714626525765	0	0	1.6605380787720334	1.7718018059943745	GAD1;CPLX1
Pancreatic Neoplasm	6/665	0.3460888814218732	0.5741714626525765	0	0	1.2665435112489278	1.3438782200635826	RIMS2;ZNRF3;LMO4;NDRG2;EBAG9;DKK3
Respiratory function loss	2/170	0.3466522412402356	0.5741714626525765	0	0	1.6505700871898055	1.7486687297986407	DCTN1;AGK
Skin Abnormalities	1/59	0.34750868973577415	0.5741714626525765	0	0	2.387026766337111	2.5230051970501983	CHRM3
Sleep Apnea Syndromes	1/59	0.34750868973577415	0.5741714626525765	0	0	2.387026766337111	2.5230051970501983	TSPYL1
SVEINSSON CHORIORETINAL ATROPHY	1/59	0.34750868973577415	0.5741714626525765	0	0	2.387026766337111	2.5230051970501983	GNAO1
Urinary Incontinence	1/59	0.34750868973577415	0.5741714626525765	0	0	2.387026766337111	2.5230051970501983	SLC9A6
Waddling gait	1/59	0.34750868973577415	0.5741714626525765	0	0	2.387026766337111	2.5230051970501983	SLC6A17
Well Differentiated Pancreatic Endocrine Tumor	1/59	0.34750868973577415	0.5741714626525765	0	0	2.387026766337111	2.5230051970501983	INA
Moderate mental retardation (I.Q. 35-49)	1/59	0.34750868973577415	0.5741714626525765	0	0	2.387026766337111	2.5230051970501983	PDE4D
Conn Syndrome	1/59	0.34750868973577415	0.5741714626525765	0	0	2.387026766337111	2.5230051970501983	KCNMA1
Cytokine Measurement	1/59	0.34750868973577415	0.5741714626525765	0	0	2.387026766337111	2.5230051970501983	PDE4D
Progeria	1/59	0.34750868973577415	0.5741714626525765	0	0	2.387026766337111	2.5230051970501983	RIMS2
Cryptorchidism	4/414	0.3483784965514489	0.5751010101801696	0	0	1.3551219512195123	1.4289296934210514	CHRM3;TSPYL1;PDE4D;SMARCA2
Factor V Leiden mutation	1/60	0.35222051912821756	0.5788909673468159	0	0	2.346450160009482	2.448515637833965	CHRM3
Hypotrichosis	1/60	0.35222051912821756	0.5788909673468159	0	0	2.346450160009482	2.448515637833965	SMARCA2
Angelman Syndrome	1/60	0.35222051912821756	0.5788909673468159	0	0	2.346450160009482	2.448515637833965	SLC9A6
MAJOR AFFECTIVE DISORDER 8	1/60	0.35222051912821756	0.5788909673468159	0	0	2.346450160009482	2.448515637833965	GAD1
MAJOR AFFECTIVE DISORDER 9	1/60	0.35222051912821756	0.5788909673468159	0	0	2.346450160009482	2.448515637833965	GAD1
Hypernasal voice	1/61	0.35689855753703015	0.5832876362774401	0	0	2.307226107226107	2.377143572259692	IQSEC2
MAJOR AFFECTIVE DISORDER 7	1/61	0.35689855753703015	0.5832876362774401	0	0	2.307226107226107	2.377143572259692	GAD1
Nasal voice	1/61	0.35689855753703015	0.5832876362774401	0	0	2.307226107226107	2.377143572259692	IQSEC2
Disorders of Sex Development	1/61	0.35689855753703015	0.5832876362774401	0	0	2.307226107226107	2.377143572259692	TSPYL1
Profound intellectual disabilities	1/61	0.35689855753703015	0.5832876362774401	0	0	2.307226107226107	2.377143572259692	SLC9A6
Very poor growth	2/174	0.3570767260544585	0.5832876362774401	0	0	1.611857189649525	1.6598979506591816	TSPYL1;AGK
