Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Serous cystadenocarcinoma ovary	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	BRAF
Gaucher Disease, Type 3 (disorder)	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	AIMP2
Severe [Duchenne] muscular dystrophy	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	SGCD
Guillain-Barre Syndrome, Familial	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	PMP22
HYPERTRICHOSIS, CONGENITAL GENERALIZED	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	ABCC9
Malignant melanoma, metastatic	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	BRAF
Sore to touch	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	GHR
Polyneuropathy, Motor	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	PMP22
RETINOSCHISIS 1, X-LINKED, JUVENILE	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	PAFAH1B1
Abnormal platelet function	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	BRAF
Abnormality of the spleen	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	BRAF
Uterine Corpus Sarcoma	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	BRAF
Adenocarcinoma of salivary gland	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	ACACB
Adult Neuronal Ceroid Lipofuscinosis	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	ATP13A2
Arachnoid Cysts	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	SON
Autosomal dominant hypocalcemia	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	ADH1B
Basaloid squamous cell carcinoma	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	BRAF
Benign neoplasm of bladder	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	MTOR
Broad ribs	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	ABCC9
Cerebellar malformation	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	CDKN1C
Cerebellar Neoplasms	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	BRAF
Cervical Squamous Intraepithelial Neoplasia 1	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	FHIT
Congenital total cataract	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	LEMD2
cystic disease	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	HGF
Diffuse mesangial sclerosis (disorder)	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	DCN
Disproportionate tall stature	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	HPGD
Elevated levels of phytanic acid	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	PEX6
Familial Hemiplegic Migraine	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	CSAD
Focal Nodular Hyperplasia	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	FHIT
Growth hormone excess	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	INSR
Hereditary Sensory and Autonomic Neuropathies	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	NAA50
Infantile Neuroaxonal Dystrophy	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	ATP13A2
Large for gestational age	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	ABCC9
Lhermitte-Duclos disease	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	MTOR
Macroencephaly	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	MTOR
Malignant melanoma of choroid	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	BRAF
Microsatellite Instability	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	BRAF
Myelodysplastic-Myeloproliferative Diseases	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	PAFAH1B1
Neoplasm of uncertain or unknown behavior of bladder	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	MTOR
Non-small cell carcinoma	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	FHIT
Ocular muscular dystrophy	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	SGCD
Optic Nerve Glioma	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	MTOR
Ovarian Granulosa Cell Tumor	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	MTOR
Pleomorphic Xanthoastrocytoma	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	BRAF
premalignant lesion	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	BRAF
Primary Systemic Amyloidosis	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	GSN
Pyle metaphyseal dysplasia	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	CDKN1C
Quadriparesis	1/16	0.1929003972172124	0.4124039706681266	0	0	4.960754716981132	8.163325195582273	PMP22
Keloid	4/171	0.19381660982551663	0.413908873875067	0	0	1.7888193079489876	2.9351714200173156	COL3A1;IGFBP5;IL11RA;DCN
Intracranial Aneurysm	3/114	0.1940438203513056	0.413908873875067	0	0	2.0165450621724386	3.3064709977120934	TGFBR3;ADAMTS15;COL3A1
Lymphocyte Count measurement	3/114	0.1940438203513056	0.413908873875067	0	0	2.0165450621724386	3.3064709977120934	RERE;DIP2A;FOXP1
Posteriorly rotated ear	3/114	0.1940438203513056	0.413908873875067	0	0	2.0165450621724386	3.3064709977120934	RERE;BRAF;ARID1B
Bradykinesia	2/61	0.1946991070352869	0.4148613678801524	0	0	2.5263225475089883	4.133821465692842	ATXN2;TTC19
Acquired scoliosis	8/418	0.19474747604468054	0.4148613678801524	0	0	1.4614482889014937	2.391004744573543	MECP2;COL3A1;SON;NSD1;PMP22;BRAF;ARID1B;SHROOM4
Leukemia, Myelocytic, Acute	27/1703	0.19482074854791334	0.4148613678801524	0	0	1.2171987497628345	1.9909420292491211	CDKN1C;FOXC1;PRDM2;PIK3R1;FHIT;HDAC6;AKAP13;IL1RL1;HPGDS;ATXN1;NSD1;MEF2C;EGFL7;GSN;FZD4;INSR;HGF;BRAF;ARHGAP24;MTOR;HIPK2;FOXP1;SLC25A16;AIMP2;SON;ULK1;PAFAH1B1
Hypoglycemia	5/232	0.19731417610682472	0.4195599368723732	0	0	1.6462436916637129	2.6717843989981644	GHR;CALD1;INSR;NSD1;MTOR
Carcinoma, Cribriform	3/115	0.19743135894730693	0.4195599368723732	0	0	1.9984383487235198	3.242195042081115	CDKN1C;CEACAM1;MTOR
Carcinoma, Granular Cell	3/115	0.19743135894730693	0.4195599368723732	0	0	1.9984383487235198	3.242195042081115	CDKN1C;CEACAM1;MTOR
Malignant neoplasm of pancreas	29/1846	0.1974727284509471	0.4195599368723732	0	0	1.2065908241200662	1.9572770824647145	CDKN1C;RERE;FOXC1;CALCRL;HPGD;ADH1B;LSP1;FSTL1;FHIT;GHR;HPGDS;OSBP;PRKCI;GSN;PPP1R12A;SORT1;EYA2;INSR;HGF;BRAF;ARID1B;ARHGAP24;DCN;MTOR;FOXP1;AIMP2;CEACAM1;OGT;FKBP5
Pituitary Adenoma	6/294	0.19861927046790215	0.4217580562866896	0	0	1.5581730769230768	2.5185772053742674	GHR;USP8;EGFL7;BRAF;PRDM2;MTOR
Sparse scalp hair	2/62	0.19953656017821267	0.42176768278925597	0	0	2.484090909090909	4.003752899638559	HDAC4;ARID1B
Abnormality of the pinna	2/62	0.19953656017821267	0.42176768278925597	0	0	2.484090909090909	4.003752899638559	TBX15;ARID1B
Bardet-Biedl Syndrome	2/62	0.19953656017821267	0.42176768278925597	0	0	2.484090909090909	4.003752899638559	BBS1;INSR
Cancer of Nasopharynx	2/62	0.19953656017821267	0.42176768278925597	0	0	2.484090909090909	4.003752899638559	HGF;SAA1
Hemolytic-Uremic Syndrome	2/62	0.19953656017821267	0.42176768278925597	0	0	2.484090909090909	4.003752899638559	SAA1;CD22
Leber Congenital Amaurosis	2/62	0.19953656017821267	0.42176768278925597	0	0	2.484090909090909	4.003752899638559	MEF2A;MEF2C
Low grade glioma	2/62	0.19953656017821267	0.42176768278925597	0	0	2.484090909090909	4.003752899638559	HDAC4;BRAF
Osteomyelitis	2/62	0.19953656017821267	0.42176768278925597	0	0	2.484090909090909	4.003752899638559	HPGD;PIK3R1
Gallbladder Carcinoma	5/233	0.19963147820898416	0.42176768278925597	0	0	1.6389393022786851	2.640793759193025	DLC1;HGF;FHIT;ARHGAP24;CPEB4
Arteriosclerosis	18/1087	0.19994724927359256	0.4219607764742819	0	0	1.2672757174326323	2.039935877803858	CDKN1C;MEF2C;COL15A1;MAOA;SORT1;INSR;HGF;ARHGAP24;DCN;ABR;AIMP2;IL1RL1;HPGDS;OSBP;SAA1;UTS2;SASH1;SNTB2
Liver Cirrhosis	12/683	0.20058296593088354	0.4219607764742819	0	0	1.342196979475926	2.156276119917948	GHR;COL3A1;HPGDS;ADH1B;DGKB;HGF;MBOAT7;SYVN1;UTS2;FHIT;ARHGAP24;CPEB4
Ataxia, Spinocerebellar	3/116	0.20083325728314963	0.4219607764742819	0	0	1.9806521080790067	3.179501772538355	ATXN2;FOXC1;ATXN1
Increase in blood pressure	4/174	0.20197262944511254	0.4219607764742819	0	0	1.7569824876515492	2.8105097534395957	TGFBR3;USP8;BBS1;COL3A1
Affective Disorders, Psychotic	1/17	0.20364340101678907	0.4219607764742819	0	0	4.650471698113208	7.400690200913087	FKBP5
Relative short stature	1/17	0.20364340101678907	0.4219607764742819	0	0	4.650471698113208	7.400690200913087	IDS
Elliptocytosis, Hereditary	1/17	0.20364340101678907	0.4219607764742819	0	0	4.650471698113208	7.400690200913087	GYPC
Thick craniofacial bones	1/17	0.20364340101678907	0.4219607764742819	0	0	4.650471698113208	7.400690200913087	ABCC9
SYNOVITIS, GRANULOMATOUS, WITH UVEITIS AND CRANIAL NEUROPATHIES (disorder)	1/17	0.20364340101678907	0.4219607764742819	0	0	4.650471698113208	7.400690200913087	AIMP2
Tonic-Clonic Epilepsy	1/17	0.20364340101678907	0.4219607764742819	0	0	4.650471698113208	7.400690200913087	NR1H2
TUMOR PREDISPOSITION SYNDROME	1/17	0.20364340101678907	0.4219607764742819	0	0	4.650471698113208	7.400690200913087	BRAF
UV-Sensitive Syndrome	1/17	0.20364340101678907	0.4219607764742819	0	0	4.650471698113208	7.400690200913087	NR1H2
Vocal Cord Paralysis	1/17	0.20364340101678907	0.4219607764742819	0	0	4.650471698113208	7.400690200913087	PMP22
Adult Solid Neoplasm	1/17	0.20364340101678907	0.4219607764742819	0	0	4.650471698113208	7.400690200913087	BRAF
Alagille Syndrome	1/17	0.20364340101678907	0.4219607764742819	0	0	4.650471698113208	7.400690200913087	HGF
Anal carcinoma	1/17	0.20364340101678907	0.4219607764742819	0	0	4.650471698113208	7.400690200913087	MTOR
Atypical Endometrial Hyperplasia	1/17	0.20364340101678907	0.4219607764742819	0	0	4.650471698113208	7.400690200913087	CDKN1C
Brain Stem Glioma	1/17	0.20364340101678907	0.4219607764742819	0	0	4.650471698113208	7.400690200913087	BRAF
Carcinoma in situ of bladder	1/17	0.20364340101678907	0.4219607764742819	0	0	4.650471698113208	7.400690200913087	MTOR
Central nervous system lesion	1/17	0.20364340101678907	0.4219607764742819	0	0	4.650471698113208	7.400690200913087	BRAF
Childhood Myelodysplastic Syndrome	1/17	0.20364340101678907	0.4219607764742819	0	0	4.650471698113208	7.400690200913087	PAFAH1B1
Corneal diameter increased	1/17	0.20364340101678907	0.4219607764742819	0	0	4.650471698113208	7.400690200913087	PIK3R1
Craniofacial hyperostosis	1/17	0.20364340101678907	0.4219607764742819	0	0	4.650471698113208	7.400690200913087	ABCC9
Double ureter	1/17	0.20364340101678907	0.4219607764742819	0	0	4.650471698113208	7.400690200913087	FOXC1
Enlargement of craniofacial bones	1/17	0.20364340101678907	0.4219607764742819	0	0	4.650471698113208	7.400690200913087	ABCC9
Hypertrophy of craniofacial bones	1/17	0.20364340101678907	0.4219607764742819	0	0	4.650471698113208	7.400690200913087	ABCC9
Hypopharyngeal Carcinoma	1/17	0.20364340101678907	0.4219607764742819	0	0	4.650471698113208	7.400690200913087	HGF
McCune-Albright Syndrome	1/17	0.20364340101678907	0.4219607764742819	0	0	4.650471698113208	7.400690200913087	GHR
Mild short stature	1/17	0.20364340101678907	0.4219607764742819	0	0	4.650471698113208	7.400690200913087	IDS
Mucosal telangiectasiae	1/17	0.20364340101678907	0.4219607764742819	0	0	4.650471698113208	7.400690200913087	KIAA0319L
Mucosal ulcer	1/17	0.20364340101678907	0.4219607764742819	0	0	4.650471698113208	7.400690200913087	IL16
Neurofibrosarcoma	1/17	0.20364340101678907	0.4219607764742819	0	0	4.650471698113208	7.400690200913087	BRAF
Onychogryposis	1/17	0.20364340101678907	0.4219607764742819	0	0	4.650471698113208	7.400690200913087	INSR
Pancreatic Cyst	1/17	0.20364340101678907	0.4219607764742819	0	0	4.650471698113208	7.400690200913087	BRAF
Patella aplasia-hypoplasia	1/17	0.20364340101678907	0.4219607764742819	0	0	4.650471698113208	7.400690200913087	ARID1B
Adenocarcinoma, Basal Cell	3/117	0.2042490527256429	0.42225777711355145	0	0	1.9631779067440465	3.118341594141649	CDKN1C;CEACAM1;MTOR
Joint stiffness	3/117	0.2042490527256429	0.42225777711355145	0	0	1.9631779067440465	3.118341594141649	HPGD;NSD1;GNS
Simple ear	2/63	0.20438821292497403	0.42225777711355145	0	0	2.44324391455539	3.879221650937443	TBX15;ARID1B
Difficulty walking	2/63	0.20438821292497403	0.42225777711355145	0	0	2.44324391455539	3.879221650937443	SGCD;DHTKD1
Kidney Calculi	2/63	0.20438821292497403	0.42225777711355145	0	0	2.44324391455539	3.879221650937443	PDE1A;HIPK2
Squamous cell carcinoma of esophagus	17/1023	0.20445930062519718	0.42225777711355145	0	0	1.270992518782885	2.0175561654227976	PRKCI;EGFL7;ADH1B;NR1H2;HGF;BRAF;RSRC2;PRDM2;PIK3R1;FSTL1;FHIT;ARHGAP24;GHR;AIMP2;HPGDS;PEX6;ULK1
Multiple malignancy	4/176	0.20746629065959593	0.428201478823755	0	0	1.7363749334280134	2.7309468930308745	INSR;PRDM2;BRAF;MTOR
Red Blood Cell Count measurement	3/118	0.20767828558826662	0.428201478823755	0	0	1.9460076045627377	3.0586668382851965	MEF2C;MAST2;FOXP1
Mental Retardation, X-Linked	3/118	0.20767828558826662	0.428201478823755	0	0	1.9460076045627377	3.0586668382851965	MECP2;MAOA;SHROOM4
Smooth philtrum	2/64	0.20925283781041795	0.4297208540615325	0	0	2.4037145650048877	3.759919186112335	COG1;MTOR
Synophrys	2/64	0.20925283781041795	0.4297208540615325	0	0	2.4037145650048877	3.759919186112335	ABCC9;GNS
Cortical Dysplasia	2/64	0.20925283781041795	0.4297208540615325	0	0	2.4037145650048877	3.759919186112335	FOXC1;MTOR
High-Grade Squamous Intraepithelial Lesions	2/64	0.20925283781041795	0.4297208540615325	0	0	2.4037145650048877	3.759919186112335	FHIT;ARHGAP24
Mitral Valve Prolapse Syndrome	2/64	0.20925283781041795	0.4297208540615325	0	0	2.4037145650048877	3.759919186112335	COL3A1;BRAF
Malignant neoplasm of mouth	9/492	0.2102366416204187	0.4297208540615325	0	0	1.395775430794886	2.176741818398648	HPGDS;ADH1B;NR1H2;HGF;BRAF;FHIT;ARHGAP24;DCN;MTOR
Retrognathia	3/119	0.21112049901252194	0.4297208540615325	0	0	1.92913334207421	3.000431674873029	DSTYK;NSD1;FOXP1
Muscle Rigidity	3/119	0.21112049901252194	0.4297208540615325	0	0	1.92913334207421	3.000431674873029	MECP2;ATXN2;ATP13A2
Cerebrovascular Disorders	4/178	0.2130028391364595	0.4297208540615325	0	0	1.7162411160831799	2.6540807034001594	MEF2C;COL3A1;HGF;PAFAH1B1
Dyschezia	4/178	0.2130028391364595	0.4297208540615325	0	0	1.7162411160831799	2.6540807034001594	RERE;MECP2;BRAF;FOXP1
Cutaneous Melanoma	6/301	0.2131258541111698	0.4297208540615325	0	0	1.520651890482399	2.350733823076633	HGF;MIB2;BRAF;PRDM2;PIK3R1;MTOR
HEMOCHROMATOSIS, TYPE 1	2/65	0.21412923731791442	0.4297208540615325	0	0	2.3654401154401152	3.645558431974221	HPGDS;UBL3
Syndactyly of the toes	2/65	0.21412923731791442	0.4297208540615325	0	0	2.3654401154401152	3.645558431974221	HDAC4;TBX15
Adult Liver Carcinoma	2/65	0.21412923731791442	0.4297208540615325	0	0	2.3654401154401152	3.645558431974221	HPGDS;OGT
Mammary Ductal Carcinoma	2/65	0.21412923731791442	0.4297208540615325	0	0	2.3654401154401152	3.645558431974221	DLC1;FHIT
Open mouth (finding)	2/65	0.21412923731791442	0.4297208540615325	0	0	2.3654401154401152	3.645558431974221	BRAF;FOXP1
Recurrent Carcinoma	1/18	0.21424393910560827	0.4297208540615325	0	0	4.37669256381798	6.742907678758303	ARHGAP24
Adenoma, Villous	1/18	0.21424393910560827	0.4297208540615325	0	0	4.37669256381798	6.742907678758303	BRAF
Cafe au lait spots, multiple	1/18	0.21424393910560827	0.4297208540615325	0	0	4.37669256381798	6.742907678758303	BRAF
Decreased visual acuity, slowly progressive	1/18	0.21424393910560827	0.4297208540615325	0	0	4.37669256381798	6.742907678758303	BRAF
Hereditary motor and sensory neuropathy, types I-IV	1/18	0.21424393910560827	0.4297208540615325	0	0	4.37669256381798	6.742907678758303	PMP22
Infarction, Lacunar	1/18	0.21424393910560827	0.4297208540615325	0	0	4.37669256381798	6.742907678758303	FOXC1
Thymus Hyperplasia	1/18	0.21424393910560827	0.4297208540615325	0	0	4.37669256381798	6.742907678758303	MTOR
Acquired partial lipodystrophy	1/18	0.21424393910560827	0.4297208540615325	0	0	4.37669256381798	6.742907678758303	PIK3R1
Wolfram Syndrome	1/18	0.21424393910560827	0.4297208540615325	0	0	4.37669256381798	6.742907678758303	SYVN1
Adrenomyeloneuropathy	1/18	0.21424393910560827	0.4297208540615325	0	0	4.37669256381798	6.742907678758303	PMP22
Alexander Disease	1/18	0.21424393910560827	0.4297208540615325	0	0	4.37669256381798	6.742907678758303	MTOR
Alkalosis	1/18	0.21424393910560827	0.4297208540615325	0	0	4.37669256381798	6.742907678758303	USP8
Benign neoplasm of stomach	1/18	0.21424393910560827	0.4297208540615325	0	0	4.37669256381798	6.742907678758303	BRAF
Carcinoma in situ of stomach	1/18	0.21424393910560827	0.4297208540615325	0	0	4.37669256381798	6.742907678758303	BRAF
Congenital hernia of foramen of Bochdalek	1/18	0.21424393910560827	0.4297208540615325	0	0	4.37669256381798	6.742907678758303	INSR
Congenital hernia of foramen of Morgagni	1/18	0.21424393910560827	0.4297208540615325	0	0	4.37669256381798	6.742907678758303	INSR
Degeneration of lumbar intervertebral disc	1/18	0.21424393910560827	0.4297208540615325	0	0	4.37669256381798	6.742907678758303	CILP
Diminished ovarian reserve	1/18	0.21424393910560827	0.4297208540615325	0	0	4.37669256381798	6.742907678758303	FOXC1
Disease due to Papilloma virus	1/18	0.21424393910560827	0.4297208540615325	0	0	4.37669256381798	6.742907678758303	FHIT
Dysseborrheic dermatitis	1/18	0.21424393910560827	0.4297208540615325	0	0	4.37669256381798	6.742907678758303	HPGD
Ectopic kidney	1/18	0.21424393910560827	0.4297208540615325	0	0	4.37669256381798	6.742907678758303	ARID1B
Edema of eyelid	1/18	0.21424393910560827	0.4297208540615325	0	0	4.37669256381798	6.742907678758303	ABCC9
Heat Stroke	1/18	0.21424393910560827	0.4297208540615325	0	0	4.37669256381798	6.742907678758303	IL11RA
Hypertensive heart disease	1/18	0.21424393910560827	0.4297208540615325	0	0	4.37669256381798	6.742907678758303	NPR1
Hypertrophic neuropathy of infancy	1/18	0.21424393910560827	0.4297208540615325	0	0	4.37669256381798	6.742907678758303	PMP22
Hypoplastic scapulae	1/18	0.21424393910560827	0.4297208540615325	0	0	4.37669256381798	6.742907678758303	TBX15
Idiopathic scoliosis	1/18	0.21424393910560827	0.4297208540615325	0	0	4.37669256381798	6.742907678758303	GHR
Late-Infantile Neuronal Ceroid Lipfuscinosis	1/18	0.21424393910560827	0.4297208540615325	0	0	4.37669256381798	6.742907678758303	ATP13A2
Malignant neoplasm of other specified sites of female breast	1/18	0.21424393910560827	0.4297208540615325	0	0	4.37669256381798	6.742907678758303	HGF
Narrowing of ear canal	1/18	0.21424393910560827	0.4297208540615325	0	0	4.37669256381798	6.742907678758303	TBX15
Neoplasm of uncertain or unknown behavior of stomach	1/18	0.21424393910560827	0.4297208540615325	0	0	4.37669256381798	6.742907678758303	BRAF
Nongerminomatous Germ Cell Tumor	1/18	0.21424393910560827	0.4297208540615325	0	0	4.37669256381798	6.742907678758303	BRAF
Peroneal muscular atrophy (axonal type) (hypertrophic type)	1/18	0.21424393910560827	0.4297208540615325	0	0	4.37669256381798	6.742907678758303	PMP22
Proliferative Inflammatory Atrophy	1/18	0.21424393910560827	0.4297208540615325	0	0	4.37669256381798	6.742907678758303	HPGDS
Prostate specific antigen measurement	1/18	0.21424393910560827	0.4297208540615325	0	0	4.37669256381798	6.742907678758303	RAI2
Glioblastoma	30/1937	0.2144425371024735	0.4297208540615325	0	0	1.1883293486086053	1.8296867034227355	CDKN1C;PHF3;HDAC4;IGSF8;CALCRL;MAOB;HPGD;MAST2;PIK3R1;FSTL1;HDAC6;HPGDS;CREB3L2;LRIG3;USP8;PRKCI;GSN;IGFBP5;INSR;STAT2;HGF;BRAF;IL16;ARHGAP24;DCN;MTOR;FOXP1;SLC25A16;AIMP2;NFIA
Platelet distribution width measurement	3/120	0.2145752393123819	0.4297208540615325	0	0	1.9125475285171103	2.943592024923105	ST7L;MEF2C;ATXN2
Platelet distribution width result	3/120	0.2145752393123819	0.4297208540615325	0	0	1.9125475285171103	2.943592024923105	ST7L;MEF2C;ATXN2
Huntington Disease	11/627	0.21504827765207335	0.4304393527711798	0	0	1.3387955182072828	2.0575850973396754	MECP2;HDAC4;AIMP2;HPGDS;ATXN2;ATXN1;PPP1R12A;MAOB;MAOA;HDAC6;FOXP1
Pancreatic carcinoma	29/1869	0.21652082698864517	0.43315664113979097	0	0	1.1899789029535865	1.8207492798224085	CDKN1C;RERE;FOXC1;CALCRL;HPGD;ADH1B;LSP1;FSTL1;FHIT;GHR;HPGDS;OSBP;RBM5;PRKCI;GSN;PPP1R12A;EYA2;INSR;HGF;BRAF;ARID1B;ARHGAP24;DCN;MTOR;FOXP1;AIMP2;CEACAM1;OGT;FKBP5
Osteosarcoma	18/1103	0.21708939469416283	0.43406356147182135	0	0	1.2475174669243347	1.9055156310976884	GSN;URGCP;IGFBP5;IL11RA;HGF;EBF2;RAB27B;PRDM2;ARHGAP24;DCN;MTOR;FOXP1;MECP2;GHR;HPGDS;CCDC80;PMP22;SASH1
Adult Acute Lymphocytic Leukemia	3/121	0.21804205584213232	0.43491522844280417	0	0	1.896242830444029	2.8881054822156726	CDKN1C;PRDM2;FHIT
Hypodontia	3/121	0.21804205584213232	0.43491522844280417	0	0	1.896242830444029	2.8881054822156726	BBS1;FOXC1;PIK3R1
Juvenile Myelomonocytic Leukemia	3/121	0.21804205584213232	0.43491522844280417	0	0	1.896242830444029	2.8881054822156726	BRAF;PIK3R1;PAFAH1B1
Chondrosarcoma	5/241	0.21849465806491508	0.43491522844280417	0	0	1.5827326449769465	2.407326402307827	SLC25A16;AIMP2;HGF;DCN;MTOR
Severe psychomotor retardation	2/66	0.21901624325882652	0.43491522844280417	0	0	2.328361742424242	3.5358719862335053	MECP2;PEX6
Thyroid Nodule	2/66	0.21901624325882652	0.43491522844280417	0	0	2.328361742424242	3.5358719862335053	GHR;BRAF
Wide spaced nipples	2/66	0.21901624325882652	0.43491522844280417	0	0	2.328361742424242	3.5358719862335053	HDAC4;BRAF
Arachnodactyly	2/66	0.21901624325882652	0.43491522844280417	0	0	2.328361742424242	3.5358719862335053	HPGD;FZD4
Beckwith-Wiedemann Syndrome	2/66	0.21901624325882652	0.43491522844280417	0	0	2.328361742424242	3.5358719862335053	CDKN1C;NSD1
Dentatorubral-Pallidoluysian Atrophy	2/66	0.21901624325882652	0.43491522844280417	0	0	2.328361742424242	3.5358719862335053	ATXN2;ATXN1
Giant Cell Tumor of Bone	2/66	0.21901624325882652	0.43491522844280417	0	0	2.328361742424242	3.5358719862335053	HGF;DCN
Paroxysmal atrial fibrillation	2/66	0.21901624325882652	0.43491522844280417	0	0	2.328361742424242	3.5358719862335053	ABCC9;FKBP5
Proliferative vitreoretinopathy	2/66	0.21901624325882652	0.43491522844280417	0	0	2.328361742424242	3.5358719862335053	MECP2;HGF
Adenocarcinoma, Oxyphilic	3/122	0.22152050128590806	0.43564568582817065	0	0	1.8802121609099913	2.8339312353459825	CDKN1C;CEACAM1;MTOR
Congenital Disorders of Glycosylation	3/122	0.22152050128590806	0.43564568582817065	0	0	1.8802121609099913	2.8339312353459825	IGFBP5;STT3A;COG1
Nephroblastoma	7/370	0.22383049390903104	0.43564568582817065	0	0	1.4422604422604424	2.158870961279377	CDKN1C;HPGDS;DLG2;NSD1;HGF;PRDM2;ARHGAP24
Short distal phalanx of finger	2/67	0.22391271615625935	0.43564568582817065	0	0	2.2924242424242425	3.430610501729598	ABCC9;ARID1B
Abnormality of cardiovascular system morphology	2/67	0.22391271615625935	0.43564568582817065	0	0	2.2924242424242425	3.430610501729598	FOXC1;ARID1B
Wide nose	2/67	0.22391271615625935	0.43564568582817065	0	0	2.2924242424242425	3.430610501729598	MECP2;PAFAH1B1
Aplasia/Hypoplasia of the cerebellum	2/67	0.22391271615625935	0.43564568582817065	0	0	2.2924242424242425	3.430610501729598	MECP2;ARID1B
Arteriopathic disease	2/67	0.22391271615625935	0.43564568582817065	0	0	2.2924242424242425	3.430610501729598	HPGDS;FOXC1
Cervical Adenocarcinoma	2/67	0.22391271615625935	0.43564568582817065	0	0	2.2924242424242425	3.430610501729598	BRAF;MTOR
Cushing Syndrome	2/67	0.22391271615625935	0.43564568582817065	0	0	2.2924242424242425	3.430610501729598	USP8;UTS2
Flat face	2/67	0.22391271615625935	0.43564568582817065	0	0	2.2924242424242425	3.430610501729598	COL3A1;PEX6
Nail dysplasia	2/67	0.22391271615625935	0.43564568582817065	0	0	2.2924242424242425	3.430610501729598	INSR;ARID1B
Parasitemia	2/67	0.22391271615625935	0.43564568582817065	0	0	2.2924242424242425	3.430610501729598	MECP2;SYVN1
Adenocarcinoma of lung, stage IV	1/19	0.22470389369900068	0.43564568582817065	0	0	4.133333333333334	6.170949988897747	BRAF
Aneurysm, Dissecting	1/19	0.22470389369900068	0.43564568582817065	0	0	4.133333333333334	6.170949988897747	COL3A1
